2026-04-03 17:38:35,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,997.16,OTHER
2026-04-03 17:38:35,KXLIGAPORTUGALGAME-26APR03VITTON-TON,NO,979.11,OTHER
2026-04-03 17:38:35,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,712.95,OTHER
2026-04-03 17:38:50,KXIPLGAME-26APR03PBKSCSK-CSK,NO,872.03,OTHER
2026-04-03 17:38:50,KXLLM1-26APR04-ANTH,YES,959.31,OTHER
2026-04-03 17:39:05,KXMLBGAME-26APR031305LADWSH-LAD,YES,1717.80,OTHER
2026-04-03 17:39:05,KXPGAR2LEAD-VATO26-LABE,NO,707.55,OTHER
2026-04-03 17:39:20,KXPGAR2LEAD-VATO26-LABE,NO,500.52,OTHER
2026-04-03 17:39:20,KXMARMAD-26-MICH,YES,5355.00,OTHER
2026-04-03 17:39:20,KXMLBSPREAD-26APR031335MIANYY-NYY2,NO,675.55,OTHER
2026-04-03 17:39:35,KXIPLGAME-26APR03PBKSCSK-CSK,NO,572.22,OTHER
2026-04-03 17:39:35,KXATPMATCH-26APR03DROMER-DRO,YES,890.00,OTHER
2026-04-03 17:39:35,KXATPMATCH-26APR03DROMER-DRO,YES,880.00,OTHER
2026-04-03 17:39:35,KXATPMATCH-26APR03DROMER-DRO,YES,880.00,OTHER
2026-04-03 17:39:35,KXATPMATCH-26APR03DROMER-DRO,YES,880.00,OTHER
2026-04-03 17:39:35,KXATPMATCH-26APR03DROMER-DRO,YES,880.00,OTHER
2026-04-03 17:39:35,KXATPMATCH-26APR03DROMER-DRO,YES,880.00,OTHER
2026-04-03 17:39:35,KXATPMATCH-26APR03DROMER-DRO,YES,1317.18,OTHER
2026-04-03 17:39:50,KXNCAAMBTOTAL-26APR04OKLABAY-157,YES,742.53,OTHER
2026-04-03 17:39:50,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,1838.43,OTHER
2026-04-03 17:39:50,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,690.03,OTHER
2026-04-03 17:39:50,KXATPMATCH-26APR03DROMER-DRO,YES,920.00,OTHER
2026-04-03 17:39:50,KXATPMATCH-26APR03DROMER-DRO,YES,920.00,OTHER
2026-04-03 17:39:50,KXATPMATCH-26APR03DROMER-DRO,YES,5123.30,OTHER
2026-04-03 17:39:50,KXATPMATCH-26APR03DROMER-DRO,YES,5154.76,OTHER
2026-04-03 17:39:50,KXATPMATCH-26APR03DROMER-DRO,YES,6207.24,OTHER
2026-04-03 17:39:50,KXATPMATCH-26APR03DROMER-DRO,YES,920.00,OTHER
2026-04-03 17:39:50,KXATPMATCH-26APR03DROMER-DRO,YES,910.00,OTHER
2026-04-03 17:39:50,KXATPMATCH-26APR03DROMER-DRO,YES,920.00,OTHER
2026-04-03 17:39:50,KXATPMATCH-26APR03DROMER-DRO,YES,920.00,OTHER
2026-04-03 17:39:50,KXATPMATCH-26APR03DROMER-DRO,YES,920.00,OTHER
2026-04-03 17:39:50,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,792.00,OTHER
2026-04-03 17:39:50,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,1862.19,OTHER
2026-04-03 17:39:50,KXMLBTOTAL-26APR031310STLDET-7,NO,1425.05,OTHER
2026-04-03 17:39:50,KXPGAR2LEAD-VATO26-LABE,NO,1526.58,OTHER
2026-04-03 17:39:50,KXPGAR2LEAD-VATO26-LABE,NO,978.04,OTHER
2026-04-03 17:40:06,KXATPMATCH-26APR03DROMER-DRO,YES,894.24,OTHER
2026-04-03 17:40:06,KXATPMATCH-26APR03DROMER-MER,NO,1390.48,OTHER
2026-04-03 17:40:21,KXMLBTOTAL-26APR031310STLDET-4,YES,520.41,OTHER
2026-04-03 17:40:21,KXBONDIOUT-26MAY01,YES,1530.00,OTHER
2026-04-03 17:40:36,KXNBAGAME-26APR03CHINYK-CHI,YES,676.00,OTHER
2026-04-03 17:40:36,KXLIGUE1GAME-26APR03PSGTFC-PSG,YES,1755.00,OTHER
2026-04-03 17:40:51,KXMLBGAME-26APR031305LADWSH-LAD,YES,1048.11,OTHER
2026-04-03 17:41:06,KXNBAGAME-26APR03BOSMIL-MIL,YES,800.00,OTHER
2026-04-03 17:41:06,KXIPLGAME-26APR03PBKSCSK-CSK,NO,1764.15,OTHER
2026-04-03 17:41:21,KXMVESPORTSMULTIGAMEEXTENDED-S2026309DE7D433E-B211428A80B,NO,522.70,OTHER
2026-04-03 17:41:21,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,1195.10,OTHER
2026-04-03 17:41:21,KXNBAGAME-26APR03MINPHI-PHI,YES,1260.00,OTHER
2026-04-03 17:41:51,KXLIGUE1GAME-26APR03PSGTFC-TFC,NO,1228.53,OTHER
2026-04-03 17:41:51,KXLIGUE1GAME-26APR03PSGTFC-TFC,NO,890.94,OTHER
2026-04-03 17:41:51,KXLIGUE1GAME-26APR03PSGTFC-TFC,NO,926.28,OTHER
2026-04-03 17:41:51,KXLIGUE1GAME-26APR03PSGTFC-TFC,NO,677.97,OTHER
2026-04-03 17:41:51,KXLIGUE1GAME-26APR03PSGTFC-TFC,NO,929.07,OTHER
2026-04-03 17:42:07,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,978.54,OTHER
2026-04-03 17:42:07,KXATPCHALLENGERMATCH-26APR03SANBRA-BRA,YES,840.00,OTHER
2026-04-03 17:42:22,KXMVESPORTSMULTIGAMEEXTENDED-S2026B75CA82629B-7A8594629DD,NO,755.12,OTHER
2026-04-03 17:42:22,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,977.60,OTHER
2026-04-03 17:42:22,KXETH15M-26APR031345-45,YES,795.26,OUR
2026-04-03 17:42:37,KXIPLGAME-26APR03PBKSCSK-PBKS,NO,1369.10,OTHER
2026-04-03 17:42:37,KXATPMATCH-26APR03TIEBUR-TIE,YES,1253.72,OTHER
2026-04-03 17:42:37,KXATPMATCH-26APR03TIEBUR-TIE,YES,916.76,OTHER
2026-04-03 17:42:37,KXWTAMATCH-26APR03KEYBEN-BEN,YES,700.00,OTHER
2026-04-03 17:42:37,KXWTAMATCH-26APR03KEYBEN-BEN,YES,700.00,OTHER
2026-04-03 17:42:52,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,576.20,OTHER
2026-04-03 17:42:52,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,773.14,OTHER
2026-04-03 17:42:52,KXBTC15M-26APR031345-45,YES,639.00,OUR
2026-04-03 17:43:07,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,747.12,OTHER
2026-04-03 17:43:07,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,791.12,OTHER
2026-04-03 17:43:07,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,791.12,OTHER
2026-04-03 17:43:07,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,791.12,OTHER
2026-04-03 17:43:07,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,791.12,OTHER
2026-04-03 17:43:07,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,791.12,OTHER
2026-04-03 17:43:22,KXBTC15M-26APR031345-45,NO,737.50,OUR
2026-04-03 17:43:22,KXMLBGAME-26APR031305LADWSH-WSH,YES,1425.00,OTHER
2026-04-03 17:43:37,KXATPMATCH-26APR03DROMER-DRO,YES,596.90,OTHER
2026-04-03 17:43:53,KXBTCD-26APR0314-T66699.99,YES,598.78,OTHER
